TSid,Dataset Name,Compilation Name,variableName,Conflict with
RGU6qTvPuDC,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,age,set()
RemUrJnD87o,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,depth,set()
LPD52d54dc4,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,temperature,set()
LPDe2dd7212,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,d18O_PDB,set()
LPDb88e3273,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,d18O_SMOW,set()
LPD44226fdb,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,d18O,set()
LPD9440cbc5,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,d18O,set()
LPDc82d344d,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,temperature,set()
LPD736982dd_SST_from_Mg0x2FCa,GEOFAR_KF16_MgCa.Repschlager.2016.lpd,Temp12k1_0_1,temperature,set()
PYT3T9SV5YD,GGC19.Farmer.2011.lpd,Temp12k1_0_1,depth,set()
PYT5833R3C6,GGC19.Farmer.2011.lpd,Temp12k1_0_1,age,set()
PYT5MM3IOKT,GGC19.Farmer.2011.lpd,Temp12k1_0_1,d18O,set()
PYT0ZB7WHKL,GGC19.Farmer.2011.lpd,Temp12k1_0_1,temperature,set()
RpzHscnCAnE,Giecz.Milecka.2002.lpd,Temp12k1_0_1,age,set()
R4fwQcaJZDi,Giecz.Milecka.2002.lpd,Temp12k1_0_1,depth,set()
RWkXLQSmRHW,Giecz.Milecka.2002.lpd,Temp12k1_0_1,GDD5,set()
Ro3B6DNs1ql,Giecz.Milecka.2002.lpd,Temp12k1_0_1,temperature,set()
Rd6Oiv4cg6q,Giecz.Milecka.2002.lpd,Temp12k1_0_1,temperatureComposite,set()
RpYd7okuDNC,Giecz.Milecka.2002.lpd,Temp12k1_0_1,precipitation,set()
RMr3bTfSrKG,Giecz.Milecka.2002.lpd,Temp12k1_0_1,temperature,set()
R4FILLekMcj,Giering.Bortenschlager.1976.lpd,Temp12k1_0_1,age,set()
Ryw0Sm16Mws,Giering.Bortenschlager.1976.lpd,Temp12k1_0_1,depth,set()
RJTAWmajv9s,Giering.Bortenschlager.1976.lpd,Temp12k1_0_1,GDD5,set()
RcmVWMitlMg,Giering.Bortenschlager.1976.lpd,Temp12k1_0_1,temperature,set()
RKyXg0f8sCz,Giering.Bortenschlager.1976.lpd,Temp12k1_0_1,temperatureComposite,set()
RoQBLzSQYHp,Giering.Bortenschlager.1976.lpd,Temp12k1_0_1,precipitation,set()
Rp7Lgyoj4uQ,Giering.Bortenschlager.1976.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17049_6_depth,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,depth,set()
T2L_GIK17049_6_age_median,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,age,set()
T2L_GIK17049_6_age_original,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_GIK17049_6_d18o_bulloides,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,d18o_bulloides,set()
T2L_GIK17049_6_d13c_bulloides,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,d13c_bulloides,set()
T2L_GIK17049_6_d18o_pachyderma,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,d18o_pachyderma,set()
T2L_GIK17049_6_d13c_pachyderma,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,d13c_pachyderma,set()
T2L_GIK17049_6_d18o_bulloides_SST_from_d18o_bulloides,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17049_6_d18o_pachyderma_SST_from_d18o_pachyderma,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17049_6_age_medianMedianBacon,GIK17049_6.Jung.1996.lpd,Temp12k1_0_1,ageMedianBacon,set()
T2L_GIK17051_3_depth,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,depth,set()
T2L_GIK17051_3_age_median,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,age,set()
T2L_GIK17051_3_age_original,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_GIK17051_3_d18o_bulloides,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,d18o_bulloides,set()
T2L_GIK17051_3_d13c_bulloides,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,d13c_bulloides,set()
T2L_GIK17051_3_d18o_pachyderma,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,d18o_pachyderma,set()
T2L_GIK17051_3_d13c_pachyderma,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,d13c_pachyderma,set()
T2L_GIK17051_3_d18o_bulloides_SST_from_d18o_bulloides,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17051_3_d18o_pachyderma_SST_from_d18o_pachyderma,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17051_3_age_medianMedianBacon,GIK17051_3.Jung.1996.lpd,Temp12k1_0_1,ageMedianBacon,set()
PYT0ZJ6V8T1,GIK17748-2.Kim.2002.lpd,Temp12k1_0_1,depth,set()
PYTN1TJELRF,GIK17748-2.Kim.2002.lpd,Temp12k1_0_1,age,set()
PYT2J1FC0RA,GIK17748-2.Kim.2002.lpd,Temp12k1_0_1,sed rate,set()
PYTQY9TKRS3,GIK17748-2.Kim.2002.lpd,Temp12k1_0_1,Uk37,set()
PYT917S9C8J,GIK17748-2.Kim.2002.lpd,Temp12k1_0_1,temperature,set()
PYTQY9TKRS3_SST_from_Uk37,GIK17748-2.Kim.2002.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17940_2_depth,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,depth,set()
T2L_GIK17940_2_age_median,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,ageDuplicate,set()
T2L_GIK17940_2_age_original,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_GIK17940_2_d18o_ruber,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,d18o_ruber,set()
T2L_GIK17940_2_uk37,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,Uk37,set()
T2L_GIK17940_2_uk37_SST_from_uk37,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17940_2_d18o_ruber_SST_from_d18o_ruber,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK17940_2_age_medianMedianBacon,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,ageMedianBacon,set()
T2L_GIK17940_2_age,GIK17940_2.Pelejero.1999.lpd,Temp12k1_0_1,age,set()
T2L_GIK18287_3_depth,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,depth,set()
T2L_GIK18287_3_age_median,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,ageDuplicate,set()
T2L_GIK18287_3_age_original,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_GIK18287_3_d18o_ruber,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,d18o_ruber,set()
T2L_GIK18287_3_uk37,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,Uk37,set()
T2L_GIK18287_3_uk37_SST_from_uk37,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK18287_3_d18o_ruber_SST_from_d18o_ruber,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK18287_3_age_medianMedianBacon,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,ageMedianBacon,set()
T2L_GIK18287_3_age,GIK18287_3.Kienast.2001.lpd,Temp12k1_0_1,age,set()
RnhNsgTnnna,GiK18515_3.lpd,Temp12k1_0_1,depth,set()
RbQDGfwXklh,GiK18515_3.lpd,Temp12k1_0_1,age,set()
RNEE5ujREMC,GiK18515_3.lpd,Temp12k1_0_1,age,set()
RyUQ6xEml65,GiK18515_3.lpd,Temp12k1_0_1,planktic.d18O,set()
R7fm0TgPac4,GiK18515_3.lpd,Temp12k1_0_1,planktic.MgCa,set()
R6WsAc5ruph,GiK18515_3.lpd,Temp12k1_0_1,temperature,set()
RZAYmRXZsqr,GiK18515_3.lpd,Temp12k1_0_1,d18O,set()
RXmn2vQUUBy,GiK18515_3.lpd,Temp12k1_0_1,d13C,set()
R7fm0TgPac4_SST_from_planktic0x2EMgCa,GiK18515_3.lpd,Temp12k1_0_1,temperature,set()
PYT1I9HCWYQ,GIK23258.Sarnthein.2003.lpd,Temp12k1_0_1,depth,set()
PYTPZXXC1CV,GIK23258.Sarnthein.2003.lpd,Temp12k1_0_1,age,set()
PYTDSG9BNO2,GIK23258.Sarnthein.2003.lpd,Temp12k1_0_1,temperature,set()
WEB6b4bb5c0,GIK23258.Sarnthein.2003.lpd,Temp12k1_0_1,temperature,set()
PYTRS33LNIK,GIK23258.Sarnthein.2003.lpd,Temp12k1_0_1,temperature,set()
WEB892a8505,GIK23258.Sarnthein.2003.lpd,Temp12k1_0_1,temperature,set()
WEB3c877daf,GIK23258.Sarnthein.2003.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK23258_2_depth,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,depth,set()
T2L_GIK23258_2_age_median,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,ageDuplicate,set()
T2L_GIK23258_2_age_original,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_GIK23258_2_uk37,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,Uk37,set()
T2L_GIK23258_2_d18o_pachyderma,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,d18o_pachyderma,set()
T2L_GIK23258_2_uk37_SST_from_uk37,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK23258_2_d18o_pachyderma_SST_from_d18o_pachyderma,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,temperature,set()
T2L_GIK23258_2_age_medianMedianBacon,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,ageMedianBacon,set()
T2L_GIK23258_2_age,GIK23258_2.Martrat.2003.lpd,Temp12k1_0_1,age,set()
PYTYZJKFOPF,Gilltjarnen.Antonsson.2006.lpd,Temp12k1_0_1,depth,set()
PYTDLBR1WRL,Gilltjarnen.Antonsson.2006.lpd,Temp12k1_0_1,age,set()
PYTRNLIY93N,Gilltjarnen.Antonsson.2006.lpd,Temp12k1_0_1,temperature,set()
LPD315357f3,GISP2.Kobashi.2017.lpd,Temp12k1_0_1,temperature,set()
RlBLvw7oONf,GISP2.Kobashi.2017.lpd,Temp12k1_0_1,year,set()
RvQc6ASWrBV,GISP2.Kobashi.2017.lpd,Temp12k1_0_1,age,set()
LPD6f7f8f72,GISP2.Kobashi.2017.lpd,Temp12k1_0_1,temp2s,set()
RZ8y7NwHdK7,Glaswaldsee.EPD.lpd,Temp12k1_0_1,age,set()
RwgOFUcJ7qW,Glaswaldsee.EPD.lpd,Temp12k1_0_1,depth,set()
R4xM9iGPTuc,Glaswaldsee.EPD.lpd,Temp12k1_0_1,GDD5,set()
R7dZDOFallY,Glaswaldsee.EPD.lpd,Temp12k1_0_1,temperature,set()
RCdkGYUfpeV,Glaswaldsee.EPD.lpd,Temp12k1_0_1,temperatureComposite,set()
REjj8NMSM7V,Glaswaldsee.EPD.lpd,Temp12k1_0_1,precipitation,set()
RGSf66iUGGX,Glaswaldsee.EPD.lpd,Temp12k1_0_1,temperature,set()
PYTH4F9IBNX,Gloppsjon.Seppa.2009.lpd,Temp12k1_0_1,depth,set()
PYTQBPNLPFO,Gloppsjon.Seppa.2009.lpd,Temp12k1_0_1,age,set()
PYTVPO5NXEA,Gloppsjon.Seppa.2009.lpd,Temp12k1_0_1,temperature,set()
Rti3dFmeDRc,GodziszewskieLake.Miotk.1986.lpd,Temp12k1_0_1,age,set()
RWRAw3R9rj9,GodziszewskieLake.Miotk.1986.lpd,Temp12k1_0_1,depth,set()
Ras5nGCFoxm,GodziszewskieLake.Miotk.1986.lpd,Temp12k1_0_1,GDD5,set()
RFzafiT2i0G,GodziszewskieLake.Miotk.1986.lpd,Temp12k1_0_1,temperature,set()
R2omRGlE3NW,GodziszewskieLake.Miotk.1986.lpd,Temp12k1_0_1,temperatureComposite,set()
RJaFOTa0XwG,GodziszewskieLake.Miotk.1986.lpd,Temp12k1_0_1,precipitation,set()
RCwRCGbOckk,GodziszewskieLake.Miotk.1986.lpd,Temp12k1_0_1,temperature,set()
ReUkmRk0gFk,GondoAlpjen.Welten.1982.lpd,Temp12k1_0_1,age,set()
R4PyH1j3gGs,GondoAlpjen.Welten.1982.lpd,Temp12k1_0_1,depth,set()
R1TroCHQ4GM,GondoAlpjen.Welten.1982.lpd,Temp12k1_0_1,GDD5,set()
Rx5JZzkqphH,GondoAlpjen.Welten.1982.lpd,Temp12k1_0_1,temperature,set()
Rc2ObsVyF57,GondoAlpjen.Welten.1982.lpd,Temp12k1_0_1,temperatureComposite,set()
Rs3bI0g8Aq4,GondoAlpjen.Welten.1982.lpd,Temp12k1_0_1,precipitation,set()
RhpSRBqCzip,GondoAlpjen.Welten.1982.lpd,Temp12k1_0_1,temperature,set()
RSYqaVZ9A0p,Gosciaz.Welten.1982.lpd,Temp12k1_0_1,age,set()
RHJHtbYfkax,Gosciaz.Welten.1982.lpd,Temp12k1_0_1,depth,set()
Rn6nmKL5RKl,Gosciaz.Welten.1982.lpd,Temp12k1_0_1,GDD5,set()
RcSsvGezIa5,Gosciaz.Welten.1982.lpd,Temp12k1_0_1,temperature,set()
RgkQUSYm0tI,Gosciaz.Welten.1982.lpd,Temp12k1_0_1,temperatureComposite,set()
RGak7UeREOd,Gosciaz.Welten.1982.lpd,Temp12k1_0_1,precipitation,set()
RvII85BRN76,Gosciaz.Welten.1982.lpd,Temp12k1_0_1,temperature,set()
M2Lnn0jfs6vP,Gould.Anderson.2008.lpd,Temp12k1_0_1,depth,set()
M2L6dmg5cqsP,Gould.Anderson.2008.lpd,Temp12k1_0_1,age,set()
M2L6ew5shwrP,Gould.Anderson.2008.lpd,Temp12k1_0_1,temperature,set()
M2Lqwcm0wf7P,Gould.Anderson.2008.lpd,Temp12k1_0_1,temperature,set()
M2Lxbc1e0kaP,Gould.Anderson.2008.lpd,Temp12k1_0_1,temperature,set()
M2Lu2k2nnhdP,Gould.Anderson.2008.lpd,Temp12k1_0_1,precipitation,set()
R0XTFAobocE,GraechenSee.Krisai.2006.lpd,Temp12k1_0_1,age,set()
RLyV1vEUmsw,GraechenSee.Krisai.2006.lpd,Temp12k1_0_1,depth,set()
RLJvDaBqlOZ,GraechenSee.Krisai.2006.lpd,Temp12k1_0_1,GDD5,set()
Rnodq2jxJiF,GraechenSee.Krisai.2006.lpd,Temp12k1_0_1,temperature,set()
Rn31CYQ7kF0,GraechenSee.Krisai.2006.lpd,Temp12k1_0_1,temperatureComposite,set()
RskaxNZ40os,GraechenSee.Krisai.2006.lpd,Temp12k1_0_1,precipitation,set()
RnxedBSG27v,GraechenSee.Krisai.2006.lpd,Temp12k1_0_1,temperature,set()
M2L3bo2dyorP,Graham.Fuller.1997.lpd,Temp12k1_0_1,depth,set()
M2L0iixbd98P,Graham.Fuller.1997.lpd,Temp12k1_0_1,age,set()
M2L1hd9elcgP,Graham.Fuller.1997.lpd,Temp12k1_0_1,temperature,set()
M2L482cj2l6P,Graham.Fuller.1997.lpd,Temp12k1_0_1,temperature,set()
M2LrfsovzqmP,Graham.Fuller.1997.lpd,Temp12k1_0_1,temperature,set()
M2Lzsk1zcgbP,Graham.Fuller.1997.lpd,Temp12k1_0_1,precipitation,set()
Rpio2YLentp,GrandeBriere.Visset.1979.lpd,Temp12k1_0_1,age,set()
Ruacx3Ia5Vt,GrandeBriere.Visset.1979.lpd,Temp12k1_0_1,depth,set()
RiyTBpWjtPN,GrandeBriere.Visset.1979.lpd,Temp12k1_0_1,GDD5,set()
RPF4p4q460x,GrandeBriere.Visset.1979.lpd,Temp12k1_0_1,temperature,set()
R1IFPSGR8D4,GrandeBriere.Visset.1979.lpd,Temp12k1_0_1,temperatureComposite,set()
RIBzGLM5ejn,GrandeBriere.Visset.1979.lpd,Temp12k1_0_1,precipitation,set()
RrTXYObncyp,GrandeBriere.Visset.1979.lpd,Temp12k1_0_1,temperature,set()
M2Ledo5sjmeP,GravelRidge.Lamb.1985.lpd,Temp12k1_0_1,depth,set()
M2L49j8rjs0P,GravelRidge.Lamb.1985.lpd,Temp12k1_0_1,age,set()
M2L6kibcpjzP,GravelRidge.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lf95apbthP,GravelRidge.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2L7yts2zmyP,GravelRidge.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lshgmsvh4P,GravelRidge.Lamb.1985.lpd,Temp12k1_0_1,precipitation,set()
LPD8d84bf64,GreatBasin.Salzer.2014.lpd,Temp12k1_0_1,temperature,set()
WEB95c6dbea,GreatBasin.Salzer.2014.lpd,Temp12k1_0_1,year,set()
WEB7128c203,GreatBasin.Salzer.2014.lpd,Temp12k1_0_1,age,set()
LPD40fc76af,GreatBasin.Salzer.2014.lpd,Temp12k1_0_1,JAS+,set()
LPDb17a5e9e,GreatBasin.Salzer.2014.lpd,Temp12k1_0_1,JAS-,set()
M2Lzvdzxo6aP,Grenadier.McAndrews.1988.lpd,Temp12k1_0_1,depth,set()
M2L0o9v45emP,Grenadier.McAndrews.1988.lpd,Temp12k1_0_1,age,set()
M2Lybj31kyvP,Grenadier.McAndrews.1988.lpd,Temp12k1_0_1,temperature,set()
M2L8tu5bymcP,Grenadier.McAndrews.1988.lpd,Temp12k1_0_1,temperature,set()
M2L56xlqdy9P,Grenadier.McAndrews.1988.lpd,Temp12k1_0_1,temperature,set()
M2Lo47ecl22P,Grenadier.McAndrews.1988.lpd,Temp12k1_0_1,precipitation,set()
M2Lfnoudl56P,GreyIslands.Cullen.2002.lpd,Temp12k1_0_1,depth,set()
M2L20ykjng3P,GreyIslands.Cullen.2002.lpd,Temp12k1_0_1,age,set()
M2Llyg55yq9P,GreyIslands.Cullen.2002.lpd,Temp12k1_0_1,temperature,set()
M2L8a4z7ntyP,GreyIslands.Cullen.2002.lpd,Temp12k1_0_1,temperature,set()
M2L2jfcsqvbP,GreyIslands.Cullen.2002.lpd,Temp12k1_0_1,temperature,set()
M2Ljqtti73vP,GreyIslands.Cullen.2002.lpd,Temp12k1_0_1,precipitation,set()
PYT6L8GK6S7,GRIP.Vinther.2006.lpd,Temp12k1_0_1,depth,set()
PYT8FX4K9PQ,GRIP.Vinther.2006.lpd,Temp12k1_0_1,age,set()
PYTZPNPWL0E,GRIP.Vinther.2006.lpd,Temp12k1_0_1,d18O,set()
PYTFYAB6SVU,Grostjorn.Eide.2009.lpd,Temp12k1_0_1,depth,set()
PYTISSZJN51,Grostjorn.Eide.2009.lpd,Temp12k1_0_1,age,set()
PYTXLQJX3FB,Grostjorn.Eide.2009.lpd,Temp12k1_0_1,temperature,set()
PYTUOT8LV04,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,depth,set()
PYTGONMO5U7,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,age,set()
PYTLZ4AEUT4,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,sampleID,set()
PYTU06V9X6E,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,precipitation,set()
PYTP0NRWRTW,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,error,set()
PYT7QTLPRRU,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,d2H,set()
PYTE08I3BN3,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,temperature,set()
PYT69UB9SYQ,Gunnarsfjorden.Allen.2007.lpd,Temp12k1_0_1,AET/PET,set()
RcF95jU9WEM,GYXO.Self.2015.lpd,Temp12k1_0_1,depth,set()
REaZ8cDmmYw,GYXO.Self.2015.lpd,Temp12k1_0_1,age,set()
RGagov0odXQ,GYXO.Self.2015.lpd,Temp12k1_0_1,ageMin,set()
RhvGIqpteUx,GYXO.Self.2015.lpd,Temp12k1_0_1,ageMax,set()
RznCZXhHXPN,GYXO.Self.2015.lpd,Temp12k1_0_1,temperature,set()
RHmm4RNoD8A,GYXO.Self.2015.lpd,Temp12k1_0_1,uncertainty,set()
RsLB9oDyipm,GYXO.Self.2015.lpd,Temp12k1_0_1,uncertainty,set()
RrKuEFwMEqO,GYXO.Self.2015.lpd,Temp12k1_0_1,reliable,set()
REsnoeTpHhU,GYXO.Self.2015.lpd,Temp12k1_0_1,Commentregardingreliability1,set()
R3sW5MGcRaJ,H214.Samson.2005.lpd,Temp12k1_0_1,depth,set()
RLxYv2gxEFc,H214.Samson.2005.lpd,Temp12k1_0_1,age,set()
Rccbq6oFLDp,H214.Samson.2005.lpd,Temp12k1_0_1,temperature,set()
RLhQKbeopBI,H214.Samson.2005.lpd,Temp12k1_0_1,uncertainty.temperature,set()
R8fvn9tLhUo,H214.Samson.2005.lpd,Temp12k1_0_1,temperature,set()
Rqd0ciDvBVu,H214.Samson.2005.lpd,Temp12k1_0_1,uncertainty.temperature,set()
RalbjmwdkKS,H214.Samson.2005.lpd,Temp12k1_0_1,d13C,set()
RSGjiqbvgt2,H214.Samson.2005.lpd,Temp12k1_0_1,d18O,set()
RLwvuZ6lcKP,H214.Samson.2005.lpd,Temp12k1_0_1,planktic.d13C,set()
RX5kd6Ddd1k,H214.Samson.2005.lpd,Temp12k1_0_1,planktic.d13C,set()
RRBt3gGvEIR,H214.Samson.2005.lpd,Temp12k1_0_1,planktic.d18O,set()
Rij3WllVVvV,H214.Samson.2005.lpd,Temp12k1_0_1,planktic.d18O,set()
RJ6eHbMx60h,H214.Samson.2005.lpd,Temp12k1_0_1,note,set()
RypmpVeFWPB,H214.Samson.2005.lpd,Temp12k1_0_1,temperatureComposite,set()
Rr76gOuZ7Ek,Haengstli.Heeb.1972.lpd,Temp12k1_0_1,age,set()
RNg5CIWM57t,Haengstli.Heeb.1972.lpd,Temp12k1_0_1,depth,set()
RxI8ygbw7QX,Haengstli.Heeb.1972.lpd,Temp12k1_0_1,GDD5,set()
RiC8o7pLcFf,Haengstli.Heeb.1972.lpd,Temp12k1_0_1,temperature,set()
RzyRCrnQ01a,Haengstli.Heeb.1972.lpd,Temp12k1_0_1,temperatureComposite,set()
R6YaXazdGxd,Haengstli.Heeb.1972.lpd,Temp12k1_0_1,precipitation,set()
RnZjOuuIWhT,Haengstli.Heeb.1972.lpd,Temp12k1_0_1,temperature,set()
PYTI2EVJBKJ,Hail.Cwynar.1995.lpd,Temp12k1_0_1,depth,set()
PYTSAMPRF3W,Hail.Cwynar.1995.lpd,Temp12k1_0_1,age,set()
PYTW12WS22J,Hail.Cwynar.1995.lpd,Temp12k1_0_1,temperature,set()
PYTV2PX0LWU,Hail.Cwynar.1995.lpd,Temp12k1_0_1,precipitation,set()
PYTECLWNVS6,Hallet.McKay.2009.lpd,Temp12k1_0_1,depth,set()
PYTDK8BUZ0W,Hallet.McKay.2009.lpd,Temp12k1_0_1,age,set()
PYT2O41G134,Hallet.McKay.2009.lpd,Temp12k1_0_1,organic,set()
M2L0uvhdmcdP,Hams.Bennett.1987.lpd,Temp12k1_0_1,depth,set()
M2Ls9ziie55P,Hams.Bennett.1987.lpd,Temp12k1_0_1,age,set()
M2L8sc7gn3mP,Hams.Bennett.1987.lpd,Temp12k1_0_1,temperature,set()
M2Lx32u25tbP,Hams.Bennett.1987.lpd,Temp12k1_0_1,temperature,set()
M2L7thzxje2P,Hams.Bennett.1987.lpd,Temp12k1_0_1,temperature,set()
M2Lqo8054tzP,Hams.Bennett.1987.lpd,Temp12k1_0_1,precipitation,set()
RgBID4DBYQ5,Hamundarstadhahals.Caseldine.2006.lpd,Temp12k1_0_1,age,set()
R7nzsIEPl8l,Hamundarstadhahals.Caseldine.2006.lpd,Temp12k1_0_1,temperature,set()
RZii8Mc5Paf,Hamundarstadhahals.Caseldine.2006.lpd,Temp12k1_0_1,ReliabIeYN1,set()
M2Ldm5ya3ymP,Hanging.Cwynar.1982.lpd,Temp12k1_0_1,depth,set()
M2Lfkatyfg1P,Hanging.Cwynar.1982.lpd,Temp12k1_0_1,age,set()
M2L6h0g3irsP,Hanging.Cwynar.1982.lpd,Temp12k1_0_1,temperature,set()
M2Lx11tsy4kP,Hanging.Cwynar.1982.lpd,Temp12k1_0_1,temperature,set()
M2L9ewaug0vP,Hanging.Cwynar.1982.lpd,Temp12k1_0_1,temperature,set()
M2L5hwettv0P,Hanging.Cwynar.1982.lpd,Temp12k1_0_1,precipitation,set()
WEB0caf6223,Hani.Zheng.2017.lpd,Temp12k1_0_1,depth,set()
WEB4b6e004e,Hani.Zheng.2017.lpd,Temp12k1_0_1,age,set()
WEB1fa182ff,Hani.Zheng.2017.lpd,Temp12k1_0_1,temperature,set()
WEBdb07156e,Hani.Zheng.2017.lpd,Temp12k1_0_1,uncertainty_plus,set()
WEB00eb53c4,Hani.Zheng.2017.lpd,Temp12k1_0_1,undertainty_minus,set()
LPD7d14a750,HAP0212.vanderBilt.2016.lpd,Temp12k1_0_1,sampleID,set()
RLcwY1DI3Uh,HAP0212.vanderBilt.2016.lpd,Temp12k1_0_1,year,set()
RPQA4ooSs70,HAP0212.vanderBilt.2016.lpd,Temp12k1_0_1,age,set()
RYaxRRMgUJt,HAP0212.vanderBilt.2016.lpd,Temp12k1_0_1,depth,set()
LPD5794dee7,HAP0212.vanderBilt.2016.lpd,Temp12k1_0_1,Uk37,set()
LPD5c89a1b5,HAP0212.vanderBilt.2016.lpd,Temp12k1_0_1,temperature,set()
LPD35442a44,HAP0212.vanderBilt.2016.lpd,Temp12k1_0_1,temperature,set()
M2Lojk8ea3lP,Harrie.King.1986.lpd,Temp12k1_0_1,depth,set()
M2Lavciq6f7P,Harrie.King.1986.lpd,Temp12k1_0_1,age,set()
M2L9mcrwzntP,Harrie.King.1986.lpd,Temp12k1_0_1,temperature,set()
M2Leb1v0p9eP,Harrie.King.1986.lpd,Temp12k1_0_1,temperature,set()
M2Luuo6xgosP,Harrie.King.1986.lpd,Temp12k1_0_1,temperature,set()
M2L54vbu2i5P,Harrie.King.1986.lpd,Temp12k1_0_1,precipitation,set()
PYTNN3P4TKF,Haugtjern.Eide.2009.lpd,Temp12k1_0_1,depth,set()
PYTUGGCFNQF,Haugtjern.Eide.2009.lpd,Temp12k1_0_1,age,set()
PYTA1GJPYJV,Haugtjern.Eide.2009.lpd,Temp12k1_0_1,temperature,set()
PYT2GU5YYU4,Haukdalsvatn.Larsen.2013.lpd,Temp12k1_0_1,age,set()
PYT1MIABVMZ,Haukdalsvatn.Larsen.2013.lpd,Temp12k1_0_1,d13C,set()
PYTPN59WXQT,Haukdalsvatn.Larsen.2013.lpd,Temp12k1_0_1,C/N,set()
PYTJA63TZF9,Haukdalsvatn.Larsen.2013.lpd,Temp12k1_0_1,TOC,set()
PYT0MRT42I4,Haukdalsvatn.Larsen.2013.lpd,Temp12k1_0_1,MS,set()
PYTFGEYP759,Haukdalsvatn.Larsen.2013.lpd,Temp12k1_0_1,SE,set()
PYTHNRVE4OY,Haukdalsvatn.Larsen.2013.lpd,Temp12k1_0_1,BSi,set()
